1.42839,0
1.42838,1.1791e-05
1.42836,1.53224e-05
1.42835,1.29592e-05
1.42835,1.14335e-05
1.42835,1.00025e-05
1.42834,9.86038e-06
1.42834,8.94639e-06
1.42835,9.38395e-06
1.42835,9.70847e-06
1.42835,8.94205e-06
1.42836,8.31924e-06
1.42836,7.70505e-06
1.42835,7.16645e-06
1.42836,6.73219e-06
1.42836,6.33769e-06
1.42836,6.03246e-06
1.42836,5.69986e-06
1.42836,5.56387e-06
1.42836,5.38802e-06
1.42836,5.15651e-06
1.42836,4.99699e-06
1.42836,5.02505e-06
1.42835,5.29528e-06
1.42835,5.36846e-06
1.42835,5.45694e-06
1.42835,5.33018e-06
1.42835,5.19412e-06
1.42835,5.27738e-06
1.42835,5.3373e-06
1.42834,5.24333e-06
1.42834,5.08425e-06
1.42834,4.93046e-06
1.42835,4.84243e-06
1.42835,4.75384e-06
1.42835,4.64128e-06
1.42835,4.55355e-06
1.42835,4.50944e-06
1.42835,4.42261e-06
1.42835,4.33828e-06
1.42835,4.2332e-06
1.42835,4.1345e-06
1.42835,4.06946e-06
1.42835,3.98324e-06
1.42835,3.89473e-06
1.42835,3.81041e-06
1.42835,3.84632e-06
1.42835,4.00143e-06
1.42835,3.9958e-06
1.42835,3.98281e-06
1.42835,4.05215e-06
1.42836,4.01386e-06
1.42836,3.9556e-06
1.42835,3.88664e-06
1.42835,3.82679e-06
1.42835,3.75935e-06
1.42835,3.7231e-06
1.42835,3.69067e-06
1.42835,3.7687e-06
1.42835,3.75244e-06
1.42835,3.76356e-06
1.42835,3.76253e-06
1.42835,3.72501e-06
1.42835,3.66716e-06
1.42835,3.63784e-06
1.42835,3.59361e-06
1.42835,3.54053e-06
1.42835,3.52261e-06
1.42835,3.64458e-06
1.42835,3.77177e-06
1.42835,3.83505e-06
1.42834,3.90071e-06
1.42834,4.07912e-06
1.42834,4.23677e-06
1.42834,4.31986e-06
1.42834,4.284e-06
1.42834,4.25931e-06
1.42834,4.22896e-06
1.42834,4.18357e-06
1.42834,4.18767e-06
1.42834,4.15884e-06
1.42834,4.11314e-06
1.42834,4.06483e-06
1.42834,4.01728e-06
1.42834,3.97002e-06
1.42834,3.92395e-06
1.42834,3.88119e-06
1.42834,3.858e-06
1.42834,3.81871e-06
1.42834,3.79755e-06
1.42834,3.75582e-06
1.42834,3.71534e-06
1.42834,3.68645e-06
1.42834,3.70297e-06
1.42834,3.742e-06
1.42834,3.73598e-06
1.42835,3.7165e-06
1.42835,3.68754e-06
1.42835,3.65148e-06
1.42835,3.61952e-06
