1.20025,0
1.19806,0.00155012
1.19119,0.00569941
1.19249,0.00442058
1.19206,0.00355722
1.19203,0.0029645
1.19414,0.00320477
1.19701,0.0038806
1.20031,0.00464571
1.20248,0.00465932
1.20539,0.00506326
1.20688,0.00485661
1.20785,0.00457863
1.20799,0.0042538
1.2079,0.00397122
1.20762,0.00373255
1.20742,0.00351853
1.20657,0.00342493
1.2055,0.00340565
1.20458,0.00335885
1.2034,0.00339764
1.2035,0.00324461
1.20355,0.00310397
1.20385,0.00298865
1.20388,0.0028693
1.20336,0.0028067
1.2034,0.00270306
1.20369,0.0026216
1.20382,0.00253437
1.20389,0.00245095
1.20436,0.00241677
1.20474,0.00237111
1.20488,0.00230313
1.20507,0.00224362
1.20512,0.00218002
1.20575,0.00220776
1.20608,0.00217346
1.20666,0.00219145
1.2071,0.00217991
1.20756,0.00217228
1.20831,0.00224589
1.20868,0.00222242
1.2088,0.00217429
1.20923,0.00216575
1.20928,0.00211815
1.20978,0.00213202
1.21009,0.00210796
1.21084,0.00219629
1.21148,0.00224086
1.21224,0.00232331
1.21316,0.0024524
1.21412,0.0025851
1.21522,0.00276167
1.21569,0.00275018
1.21594,0.00271173
1.21633,0.00269093
1.21658,0.00265534
1.217,0.0026428
1.21781,0.00271797
1.21873,0.00282542
1.21963,0.00291879
1.22009,0.00290689
1.22046,0.0028849
1.22037,0.00284125
1.2204,0.00279764
1.21998,0.00278602
1.21976,0.00275278
1.21962,0.00271627
1.21931,0.00269381
1.21915,0.0026604
1.21893,0.00263205
1.21895,0.00259557
1.21909,0.00256373
1.21952,0.00256561
1.22004,0.00258358
1.22044,0.00257998
1.2208,0.00257183
1.22113,0.0025594
1.22136,0.00253756
1.22154,0.00251215
1.22173,0.00248826
1.22204,0.00247789
1.22223,0.00245521
1.22256,0.0024481
1.2228,0.00243062
1.22313,0.00242504
1.22365,0.00245324
1.22415,0.00247532
1.22447,0.00246782
1.22508,0.0025149
1.22545,0.00251369
1.2259,0.0025271
1.22618,0.0025158
1.22634,0.00249363
1.22656,0.002477
1.2267,0.00245517
1.22717,0.00247435
1.22755,0.00247866
1.22795,0.00248608
1.22852,0.00252623
