-0.371979,0
-0.368708,0.00231297
-0.358427,0.00853479
-0.360386,0.00662198
-0.359748,0.00532822
-0.359702,0.00444038
-0.362871,0.0048058
-0.36717,0.00581831
-0.372116,0.0069635
-0.375362,0.00698275
-0.379724,0.00758934
-0.381963,0.00727963
-0.383417,0.00686329
-0.383631,0.00637639
-0.383491,0.00595283
-0.383078,0.00559513
-0.382772,0.00527437
-0.381492,0.00513421
-0.379896,0.00510603
-0.378506,0.00503631
-0.376747,0.00509454
-0.376895,0.00486511
-0.376976,0.00465426
-0.377421,0.00448157
-0.377474,0.00430262
-0.376687,0.00420846
-0.376751,0.00405307
-0.377181,0.00393102
-0.377376,0.00380031
-0.377487,0.00367527
-0.378195,0.00362424
-0.378767,0.00355582
-0.378971,0.00345389
-0.379262,0.00336458
-0.379332,0.00326919
-0.380272,0.00331073
-0.380775,0.00325923
-0.38164,0.00328606
-0.382306,0.00326871
-0.382987,0.00325721
-0.384116,0.00336769
-0.384669,0.00333251
-0.384857,0.00326032
-0.385492,0.00324751
-0.385564,0.00317614
-0.386325,0.00319699
-0.386777,0.00316079
-0.387914,0.00329293
-0.388863,0.00335964
-0.390011,0.00348321
-0.391387,0.00367661
-0.392821,0.00387561
-0.394476,0.00414083
-0.395181,0.00412368
-0.39556,0.00406606
-0.396142,0.00403491
-0.396518,0.00398161
-0.397151,0.00396291
-0.39836,0.00407605
-0.399747,0.00423748
-0.401097,0.0043778
-0.401779,0.00436006
-0.402343,0.00432715
-0.402207,0.00426167
-0.402243,0.00419626
-0.401619,0.00417878
-0.401296,0.00412895
-0.401074,0.00407415
-0.40062,0.00404034
-0.400373,0.00399016
-0.400043,0.00394756
-0.400074,0.00389286
-0.400284,0.00384518
-0.400937,0.00384823
-0.401718,0.00387541
-0.402315,0.00387008
-0.402859,0.00385793
-0.403348,0.00383933
-0.403697,0.00380654
-0.403965,0.00376838
-0.404249,0.00373251
-0.404722,0.00371693
-0.405005,0.0036829
-0.405501,0.00367222
-0.405854,0.003646
-0.406353,0.00363761
-0.40714,0.00367988
-0.407886,0.00371292
-0.408363,0.00370166
-0.409279,0.00377217
-0.409827,0.00377037
-0.410509,0.00379048
-0.410934,0.00377351
-0.411161,0.00374021
-0.411489,0.0037152
-0.4117,0.00368244
-0.412403,0.00371113
-0.412979,0.00371757
-0.413582,0.00372873
-0.414441,0.003789
