0 -0.46916 0.00970427
1 -0.579156 0.00905498
2 -0.648353 0.00834797
3 -0.694967 0.00699397
4 -0.719059 0.00497223
5 -0.739226 0.00471219
6 -0.754718 0.00557356
7 -0.761813 0.00594228
8 -0.766393 0.0052702
9 -0.777427 0.00394853
10 -0.779336 0.00465549
11 -0.781536 0.00465709
12 -0.781565 0.00475307
13 -0.779644 0.0050333
14 -0.783681 0.00606099
15 -0.775509 0.00577272
16 -0.777769 0.00549391
17 -0.78217 0.00434002
18 -0.788388 0.00385502
19 -0.788408 0.00317098
20 -0.784421 0.00400634
21 -0.789333 0.00369242
22 -0.790978 0.00277758
23 -0.783943 0.00358549
24 -0.78383 0.00389236
25 -0.783957 0.0039125
26 -0.780169 0.00276905
27 -0.784661 0.00442256
28 -0.78442 0.00525116
29 -0.786448 0.00449952
30 -0.786248 0.00399108
31 -0.781361 0.00414525
32 -0.782448 0.00419578
33 -0.781689 0.00412889
34 -0.781795 0.00409672
35 -0.776233 0.00554259
36 -0.773707 0.00475985
37 -0.770566 0.00475732
38 -0.770628 0.0048598
39 -0.775263 0.0053321
40 -0.77769 0.00466935
41 -0.779013 0.00420146
42 -0.782749 0.00314781
43 -0.778569 0.00311804
44 -0.782243 0.00291682
45 -0.781311 0.00241169
46 -0.779938 0.00320082
47 -0.776411 0.00371973
48 -0.778348 0.00307017
49 -0.778621 0.00432195
50 -0.776468 0.00432473
51 -0.776646 0.00342668
52 -0.77897 0.00361722
53 -0.774492 0.0040741
54 -0.774911 0.00454356
55 -0.776923 0.00428208
56 -0.776012 0.00501816
57 -0.779347 0.00428258
58 -0.781191 0.0031938
59 -0.777548 0.00385789
60 -0.778829 0.00482678
61 -0.776718 0.00391239
62 -0.773586 0.00421198
63 -0.775757 0.00357922
64 -0.778302 0.0036741
65 -0.774756 0.00304651
66 -0.773219 0.00310813
67 -0.779465 0.00360498
68 -0.782224 0.00453257
69 -0.775432 0.00349035
70 -0.776126 0.00378213
71 -0.778119 0.00292479
72 -0.776067 0.00270377
73 -0.773492 0.00268045
74 -0.777805 0.0030384
75 -0.776957 0.00373206
76 -0.782249 0.00380321
77 -0.780479 0.00343863
78 -0.777529 0.0031529
79 -0.78182 0.003767
80 -0.78392 0.00482297
81 -0.783648 0.00418642
82 -0.781205 0.00431921
83 -0.780905 0.00404336
84 -0.781452 0.0034598
85 -0.785328 0.00358591
86 -0.783118 0.00326147
87 -0.782278 0.0049565
88 -0.781263 0.0039343
89 -0.784801 0.0027149
90 -0.783226 0.00382689
91 -0.789262 0.00410308
92 -0.787163 0.00343558
93 -0.788031 0.00278097
94 -0.785892 0.00359048
95 -0.787621 0.00351347
96 -0.789137 0.00319842
97 -0.789342 0.00290879
98 -0.785943 0.00409064
99 -0.785751 0.00415766
100 -0.785851 0.00477672
101 -0.781593 0.00407419
102 -0.780605 0.00452317
103 -0.783418 0.00441865
104 -0.785118 0.00344865
105 -0.781742 0.00323513
106 -0.784047 0.00301098
107 -0.786274 0.00293129
108 -0.787513 0.00315178
109 -0.788384 0.00343938
110 -0.7897 0.00308885
111 -0.786633 0.00390441
112 -0.785403 0.00379682
113 -0.78495 0.00445226
114 -0.781984 0.00336183
115 -0.789232 0.00356005
116 -0.789082 0.00320008
117 -0.78605 0.00329619
118 -0.782705 0.00353448
119 -0.784388 0.0033105
120 -0.787851 0.00342444
121 -0.788885 0.00338406
122 -0.783592 0.00358107
123 -0.785143 0.00276542
124 -0.786342 0.00303346
125 -0.784949 0.00371639
126 -0.779034 0.00338136
127 -0.780651 0.00402643
128 -0.778278 0.00348176
129 -0.777932 0.00513884
130 -0.778802 0.00479808
131 -0.783335 0.00415246
132 -0.784887 0.00373422
133 -0.78388 0.00346244
134 -0.785905 0.0033807
135 -0.780555 0.0044946
136 -0.779538 0.00398388
137 -0.783444 0.00329445
138 -0.782743 0.00296645
139 -0.784735 0.00298154
140 -0.781861 0.00298623
141 -0.778162 0.00342774
142 -0.776221 0.00363245
143 -0.779283 0.00287252
144 -0.779732 0.00367852
145 -0.778451 0.00435815
146 -0.776955 0.0048136
147 -0.779007 0.00384976
148 -0.784777 0.00354574
149 -0.78377 0.00364372
150 -0.786323 0.00350962
151 -0.786798 0.00397025
152 -0.78659 0.00323885
153 -0.788438 0.00415436
154 -0.785178 0.0040467
155 -0.782398 0.00437009
156 -0.777936 0.00444534
157 -0.778661 0.0038862
158 -0.779532 0.0031977
159 -0.781913 0.0039998
160 -0.784137 0.00293491
161 -0.779034 0.00359293
162 -0.778181 0.00382615
163 -0.782625 0.0042804
164 -0.784129 0.0043658
165 -0.778458 0.00469648
166 -0.783032 0.00424811
167 -0.780404 0.00401767
168 -0.777274 0.00469723
169 -0.780358 0.00402213
170 -0.78487 0.00439698
171 -0.786396 0.00350354
172 -0.78154 0.0045241
173 -0.77953 0.00468699
174 -0.785222 0.00391528
175 -0.784737 0.00503182
176 -0.781545 0.00566986
177 -0.785586 0.00460513
178 -0.783069 0.00470304
179 -0.784916 0.00489906
180 -0.790097 0.00476612
181 -0.79142 0.00518191
182 -0.792904 0.0047388
183 -0.794428 0.00468462
184 -0.788191 0.00471631
185 -0.78954 0.00488068
186 -0.789403 0.00507421
187 -0.785884 0.00543409
188 -0.785651 0.00517423
189 -0.775599 0.00445464
190 -0.775013 0.00474518
191 -0.767409 0.00502577
192 -0.758037 0.00492015
193 -0.740712 0.00571006
194 -0.726326 0.00461476
195 -0.704478 0.00519295
196 -0.671123 0.00622877
197 -0.626946 0.00699633
198 -0.567608 0.0118206
199 -0.466568 0.0122988
