0,1.80593,0
1,1.81341,0.00529015
2,1.81835,0.00535541
3,1.82012,0.00429998
4,1.82025,0.00344192
5,1.82036,0.00286994
6,1.82073,0.00248366
7,1.82124,0.00222561
8,1.82207,0.00212745
9,1.82277,0.00202459
10,1.82209,0.00195099
11,1.81939,0.00314187
12,1.81509,0.00505013
13,1.81159,0.00577166
14,1.81008,0.00558106
15,1.80878,0.00538123
16,1.8086,0.00506773
17,1.80881,0.00479056
18,1.80817,0.0045809
19,1.80742,0.004414
20,1.8067,0.00426207
21,1.80535,0.00427528
22,1.80352,0.00446313
23,1.80214,0.00448755
24,1.80121,0.00440351
25,1.80038,0.00431145
26,1.79973,0.00420077
27,1.79936,0.00406677
28,1.79912,0.00393341
29,1.79874,0.00382066
30,1.79827,0.003726
31,1.7982,0.00361035
32,1.79865,0.00352927
33,1.79937,0.00349765
34,1.8,0.00345523
35,1.80055,0.00340262
36,1.80141,0.00341798
37,1.80229,0.00343736
38,1.80284,0.00339347
39,1.80342,0.00335853
40,1.80334,0.00327776
41,1.80231,0.00335654
42,1.80197,0.00329579
43,1.80234,0.00324217
44,1.80254,0.00317579
45,1.80239,0.00311018
46,1.80249,0.00304567
47,1.80246,0.00298239
48,1.80193,0.0029676
49,1.80114,0.00301114
50,1.80043,0.00303557
51,1.79979,0.00304466
52,1.7992,0.00304297
53,1.79867,0.00303309
54,1.7981,0.00303075
55,1.79743,0.00304984
56,1.79676,0.00306825
57,1.79599,0.00311011
58,1.7951,0.00318314
59,1.79461,0.00316751
60,1.79455,0.00311607
61,1.79457,0.00306587
62,1.7944,0.00302204
63,1.79389,0.00301783
64,1.79314,0.00306253
65,1.79239,0.00310746
66,1.79207,0.00307709
67,1.79207,0.00303184
68,1.79203,0.00298824
69,1.79196,0.0029463
70,1.79191,0.00290535
71,1.7919,0.00286501
72,1.79198,0.00282704
73,1.79199,0.00278885
74,1.79166,0.00277133
75,1.79105,0.00280113
76,1.79062,0.00279855
77,1.79045,0.00276736
78,1.79055,0.00273415
79,1.79083,0.00271434
80,1.79118,0.00270224
81,1.79145,0.00268346
82,1.79155,0.00265302
83,1.79146,0.00262308
84,1.79162,0.00259694
85,1.792,0.00259529
86,1.7924,0.00259493
87,1.79274,0.00258856
88,1.79296,0.00256848
89,1.79315,0.00254741
90,1.79344,0.00253563
91,1.79383,0.00253739
92,1.79424,0.00254351
93,1.79454,0.00253422
94,1.79466,0.00251007
95,1.79449,0.00248945
96,1.79438,0.00246638
97,1.79447,0.00244311
98,1.79467,0.00242642
99,1.79494,0.00241713
